,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,genre,movie_id,title
2847,1,1,,,,,,,,,,,,,1,1,,,Action|Adventure|Sci-Fi|Thriller,2916.0,Total Recall (1990)
2848,,,,,,1,,,,,,,,,,1,,,Crime|Thriller,2917.0,Body Heat (1981)
2849,,,,,1,,,,,,,,,,,,,,Comedy,2918.0,Ferris Bueller's Day Off (1986)
2850,,,,,,,,1,,,,,,1,,,,,Drama|Romance,2919.0,Year of Living Dangerously (1982)
2851,,,,,,,,1,,,,,,1,,,,,Drama|Romance,2920.0,Children of Paradise (Les enfants du paradis) (1945)
2852,,,,,,,,,,,,,,,,,,1,Western,2921.0,High Plains Drifter (1972)
2853,,,,,,,,,,,,,,,,,,1,Western,2922.0,Hang 'em High (1967)
2854,,,,,1,,,,,,,,,,,,,,Comedy,2923.0,Citizen's Band (a.k.a. Handle with Care) (1977)
2855,1,,,,1,,,,,,,,,,,,,,Action|Comedy,2924.0,Drunken Master (Zui quan) (1979)
2856,,,,,,,,1,,,,,,,,,,,Drama,2925.0,"Conformist, The (Il Conformista) (1970)"
2857,,,,,1,,,1,,,,,,,,,,,Comedy|Drama,2926.0,Hairspray (1988)
2858,,,,,,,,1,,,,,,1,,,,,Drama|Romance,2927.0,Brief Encounter (1946)
2859,,,,,,,,1,,,,,,,,,,,Drama,2928.0,"Razor's Edge, The (1984)"
2860,,,,,,,,1,,,,,,,,,,,Drama,2929.0,Reds (1981)
2861,,,,,,,1,,,,,,,,,,,,Documentary,2930.0,Return with Honor (1998)
2862,,,,,,,,1,,,,,,,,,,,Drama,2931.0,Time of the Gypsies (Dom za vesanje) (1989)
2863,,,,,,,,1,,,,,,,,,,,Drama,2932.0,Days of Heaven (1978)
2864,,,,,,,,1,,,,,,,,,,,Drama,2933.0,"Fire Within, The (Le Feu Follet) (1963)"
2865,,,,,,,,,,,,1,,,,,,,Musical,2934.0,"Love Bewitched, A (El Amor Brujo) (1986)"
2866,,,,,1,,,,,,,,,1,,,,,Comedy|Romance,2935.0,"Lady Eve, The (1941)"
2867,,,,,1,,,,,,,,,,,,,,Comedy,2936.0,Sullivan's Travels (1942)
2868,,,,,1,,,,,,,,,,,,,,Comedy,2937.0,"Palm Beach Story, The (1942)"
2869,,,,,,,,1,,,,,,,,,,,Drama,2938.0,Man Facing Southeast (Hombre Mirando al Sudeste) (1986)
2870,,,,,,,,1,,,,,,,,1,,,Drama|Thriller,2939.0,Niagara (1953)
2871,,,,,,,,,,1,,,,,,,,,Film-Noir,2940.0,Gilda (1946)
2872,,,,,,,,,,,,1,,1,,,1,,Musical|Romance|War,2941.0,South Pacific (1958)
2873,,,,,,,,1,,,,,,1,,,,,Drama|Romance,2942.0,Flashdance (1983)
2874,,,,,,,,1,,,,,,1,,,,,Drama|Romance,2943.0,Indochine (1992)
2875,1,,,,,,,,,,,,,,,,1,,Action|War,2944.0,"Dirty Dozen, The (1967)"
2876,,,,,,,,,,,,,1,,,,,,Mystery,2945.0,Mike's Murder (1984)
2877,,,,,1,,,,,,,1,,,,,,,Comedy|Musical,2946.0,Help! (1965)
2878,1,,,,,,,,,,,,,,,,,,Action,2947.0,Goldfinger (1964)
2879,1,,,,,,,,,,,,,,,,,,Action,2948.0,From Russia with Love (1963)
2880,1,,,,,,,,,,,,,,,,,,Action,2949.0,Dr. No (1962)
2881,,1,,,,,,1,,,,,,1,,,,,Adventure|Drama|Romance,2950.0,"Blue Lagoon, The (1980)"
2882,1,,,,,,,,,,,,,,,,,1,Action|Western,2951.0,"Fistful of Dollars, A (1964)"
2883,,,,,,1,,,,,,,,,,1,,,Crime|Thriller,2952.0,"Hard 8 (a.k.a. Sydney, a.k.a. Hard Eight) (1996)"
2884,,,,1,1,,,,,,,,,,,,,,Children's|Comedy,2953.0,Home Alone 2: Lost in New York (1992)
2885,,,,,,,,1,,,,,,,,,,,Drama,2954.0,Penitentiary (1979)
2886,,,,,,,,1,,,,,,,,,,,Drama,2955.0,Penitentiary II (1982)
2887,1,,,,,1,,,,,,,,,,1,,,Action|Crime|Thriller,2956.0,Someone to Watch Over Me (1987)
2888,,,,,,,,1,,,,,,,,,,,Drama,2957.0,Sparrows (1926)
2889,,,,,,,,1,,,,,,,,,,,Drama,2958.0,Naturally Native (1998)
2890,,,,,,,,1,,,,,,,,,,,Drama,2959.0,Fight Club (1999)
2891,,,,,,,,1,,,,,,,,,,,Drama,2960.0,Beefcake (1999)
2892,,,,,1,,,1,,,,,,,,,,,Comedy|Drama,2961.0,"Story of Us, The (1999)"
2893,,,,,1,,,,,,,,,1,,,,,Comedy|Romance,2962.0,Fever Pitch (1997)
2894,,,,,,1,,1,,,,,,,,,,,Crime|Drama,2963.0,Joe the King (1999)
2895,,,,,,,,1,,,,,,,,,,,Drama,2964.0,Julien Donkey-Boy (1999)
2896,1,,,,,,,,,,,,,,,,,,Action,2965.0,"Omega Code, The (1999)"
2897,,,,,,,,1,,,,,,,,,,,Drama,2966.0,"Straight Story, The (1999)"
2898,,,,,,,,1,,,,,,,,1,,,Drama|Thriller,2967.0,"Bad Seed, The (1956)"
2899,,1,,,,,,,1,,,,,,1,,,,Adventure|Fantasy|Sci-Fi,2968.0,Time Bandits (1981)
2900,,,,,,,,1,,,,,,1,,,,,Drama|Romance,2969.0,"Man and a Woman, A (Un Homme et une Femme) (1966)"
2901,,1,,,,,,1,,,,,,,,,,,Adventure|Drama,2970.0,Fitzcarraldo (1982)
2902,,,,,,,,,,,,1,,,,,,,Musical,2971.0,All That Jazz (1979)
2903,,,,,,,,1,,,,,,,,,1,,Drama|War,2972.0,Red Sorghum (Hong Gao Liang) (1987)
2904,,,,,1,,,,,,,,,,,,,,Comedy,2973.0,Crimes and Misdemeanors (1989)
2905,,,,,,,,,,,1,,,,,1,,,Horror|Thriller,2974.0,Bats (1999)
2906,,,,,,,,1,,,,,,,,,,,Drama,2975.0,"Best Man, The (1999)"
2907,,,,,,,,1,,,1,,,,,,,,Drama|Horror,2976.0,Bringing Out the Dead (1999)
2908,,,,,1,,,1,,,,,,,,,,,Comedy|Drama,2977.0,Crazy in Alabama (1999)
2909,,,,,1,,,,,,,,,1,,,,,Comedy|Romance,2978.0,Three to Tango (1999)
2910,,,,,,,,1,,,,,,,,,,,Drama,2979.0,Body Shots (1999)
2911,,,,,,,,1,,,,,,,,,,,Drama,2980.0,Men Cry Bullets (1997)
2912,,,,,,,1,,,,,,,,,,,,Documentary,2981.0,"Brother, Can You Spare a Dime? (1975)"
2913,,,,,,,,,,,1,,,,,1,,,Horror|Thriller,2982.0,"Guardian, The (1990)"
2914,,,,,,,,,,,,,,,,1,,,Thriller,2983.0,"Ipcress File, The (1965)"
2915,,,,,,,1,,,,,,,,,,,,Documentary,2984.0,On Any Sunday (1971)
2916,1,,,,,1,,,,,,,,,1,,,,Action|Crime|Sci-Fi,2985.0,Robocop (1987)
2917,1,,,,,1,,,,,,,,,1,,,,Action|Crime|Sci-Fi,2986.0,Robocop 2 (1990)
2918,,1,1,,,,,,,1,,,,,,,,,Adventure|Animation|Film-Noir,2987.0,Who Framed Roger Rabbit? (1988)
2919,,,,,,,,1,,,,,,,,,,,Drama,2988.0,Melvin and Howard (1980)
2920,1,,,,,,,,,,,,,,,,,,Action,2989.0,For Your Eyes Only (1981)
2921,1,,,,,,,,,,,,,,,,,,Action,2990.0,Licence to Kill (1989)
2922,1,,,,,,,,,,,,,,,,,,Action,2991.0,Live and Let Die (1973)
2923,,,,,,,,,,,1,,,,,1,,,Horror|Thriller,2992.0,Rawhead Rex (1986)
2924,1,,,,,,,,,,,,,,,,,,Action,2993.0,Thunderball (1965)
2925,,,,,,,,1,,,,,,,,,,,Drama,2994.0,"City, The (1998)"
2926,,,,,,,,,,,1,,,,,,,,Horror,2995.0,"House on Haunted Hill, The (1999)"
2927,,,,,,,,1,,,,,,,,,,,Drama,2996.0,Music of the Heart (1999)
2928,,,,,1,,,,,,,,,,,,,,Comedy,2997.0,Being John Malkovich (1999)
2929,,,,,,,,,,,,,,1,,,,,Romance,2998.0,Dreaming of Joseph Lees (1998)
2930,,,,,1,,,,,,,,,,,,,,Comedy,2999.0,Man of the Century (1999)
2931,1,1,1,,,,,,,,,,,,,,,,Action|Adventure|Animation,3000.0,"Princess Mononoke, The (Mononoke Hime) (1997)"
2932,,,,,,,,1,,,,,,,,,,,Drama,3001.0,"Suburbans, The (1999)"
2933,,,,,,,1,,,,,,,,,,,,Documentary,3002.0,My Best Fiend (Mein liebster Feind) (1999)
2934,,,,,1,,,1,,,,,,,,,,,Comedy|Drama,3003.0,Train of Life (Train De Vie) (1998)
2935,,,,,1,,,,,,,,,1,,,,,Comedy|Romance,3004.0,"Bachelor, The (1999)"
2936,,,,,,,,,,,,,,,,1,,,Thriller,3005.0,"Bone Collector, The (1999)"
2937,,,,,,,,1,,,,,,,,,,,Drama,3006.0,"Insider, The (1999)"
2938,,,,,,,1,,,,,,,,,,,,Documentary,3007.0,American Movie (1999)
2939,,,,,,,,,,,,,,,,1,,,Thriller,3008.0,Last Night (1998)
2940,,,,,,,,1,,,,,,,,,,,Drama,3009.0,Portraits Chinois (1996)
2941,,,,,,,,1,,,,,,,,,,,Drama,3010.0,Rosetta (1999)
2942,,,,,,,,1,,,,,,,,,,,Drama,3011.0,"They Shoot Horses, Don't They? (1969)"
2943,,,,,1,,,,,,,,,,,,,,Comedy,3012.0,Battling Butler (1926)
2944,,,,,1,,,,,,1,,,,,,,,Comedy|Horror,3013.0,Bride of Re-Animator (1990)
2945,,,,,1,,,,,,,,,,,,,,Comedy,3014.0,Bustin' Loose (1981)
2946,,,,,,,,,,,,,,,,1,,,Thriller,3015.0,Coma (1978)
2947,,,,,,,,,,,1,,,,,,,,Horror,3016.0,Creepshow (1982)
2948,,,,,,,,,,,1,,,,,,,,Horror,3017.0,Creepshow 2 (1987)
2949,,,,,,,,,,,1,,,,,,,,Horror,3018.0,Re-Animator (1985)
2950,,,,,,1,,1,,,,,,,,,,,Crime|Drama,3019.0,Drugstore Cowboy (1989)
2951,1,,,,,,,1,,,,,,,,,,,Action|Drama,3020.0,Falling Down (1993)
2952,,,,,,,,,,,1,,,,,,,,Horror,3021.0,"Funhouse, The (1981)"
2953,,,,,1,,,,,,,,,,,,,,Comedy,3022.0,"General, The (1927)"
2954,,,,,1,,,,,,,,,1,,,,,Comedy|Romance,3023.0,My Best Girl (1927)
2955,,,,,,,,,,,1,,,,1,,,,Horror|Sci-Fi,3024.0,Piranha (1978)
2956,,,,,,,,,,,,,,,,,,1,Western,3025.0,Rough Night in Jericho (1967)
2957,,,,,,,,,,,1,,,,,,,,Horror,3026.0,Slaughterhouse (1987)
2958,,,,,,,,,,,1,,,,,,,,Horror,3027.0,Slaughterhouse 2 (1988)
2959,,,,,1,,,,,,,,,,,,,,Comedy,3028.0,"Taming of the Shrew, The (1967)"
2960,1,,,,,,,1,,,,,,,,,,,Action|Drama,3029.0,Nighthawks (1981)
2961,,,,,1,,,1,,,,,,,,,,1,Comedy|Drama|Western,3030.0,Yojimbo (1961)
2962,,,,,1,,,,,,,,,,,,,,Comedy,3031.0,Repossessed (1990)
2963,,,,,,,,,,,,,,,1,,,,Sci-Fi,3032.0,"Omega Man, The (1971)"
2964,,,,,1,,,,,,,,,,1,,,,Comedy|Sci-Fi,3033.0,Spaceballs (1987)
2965,,,1,1,,,,,,,,,,,,,,,Animation|Children's,3034.0,Robin Hood (1973)
2966,,,,,1,,,1,,,,,,,,,1,,Comedy|Drama|War,3035.0,Mister Roberts (1955)
2967,,1,,,,,,,,,,,,,,,,,Adventure,3036.0,Quest for Fire (1981)
2968,,,,,1,,,1,,,,,,,,,,1,Comedy|Drama|Western,3037.0,Little Big Man (1970)
2969,,,,,,,,1,,,,,,,,,,,Drama,3038.0,"Face in the Crowd, A (1957)"
2970,,,,,1,,,,,,,,,,,,,,Comedy,3039.0,Trading Places (1983)
2971,,,,,1,,,,,,,,,,,,,,Comedy,3040.0,Meatballs (1979)
2972,,,,,1,,,,,,,,,,,,,,Comedy,3041.0,Meatballs Part II (1984)
2973,,,,,1,,,,,,,,,,,,,,Comedy,3042.0,Meatballs III (1987)
2974,,,,,1,,,,,,,,,,,,,,Comedy,3043.0,Meatballs 4 (1992)
2975,,,,,,,,,,,,,1,1,,1,,,Mystery|Romance|Thriller,3044.0,Dead Again (1991)
2976,,,,,1,,,1,,,,,,,,,,,Comedy|Drama,3045.0,Peter's Friends (1992)
2977,,,,,1,,,,,,,,,1,,,,,Comedy|Romance,3046.0,"Incredibly True Adventure of Two Girls in Love, The (1995)"
2978,,,,,,,,1,,,,,,,,,,,Drama,3047.0,Experience Preferred... But Not Essential (1982)
2979,,,,,1,,,,,,,,,,,,,,Comedy,3048.0,Under the Rainbow (1981)
2980,,,,,1,,,,,,,,,,,,1,,Comedy|War,3049.0,How I Won the War (1967)
2981,,,,,,,,1,,,,,,,,,,,Drama,3050.0,Light It Up (1999)
2982,,,,,,,,1,,,,,,,,,,,Drama,3051.0,Anywhere But Here (1999)
2983,,,,,1,,,,,,,,,,,,,,Comedy,3052.0,Dogma (1999)
2984,,,,,,,,1,,,,,,,,,1,,Drama|War,3053.0,"Messenger: The Story of Joan of Arc, The (1999)"
2985,,,1,1,,,,,,,,,,,,,,,Animation|Children's,3054.0,Pokémon: The First Movie (1998)
2986,,,,,,,,,,,,,,,,1,,,Thriller,3055.0,Felicia's Journey (1999)
2987,,,,,,,,,,,,,,,,1,,,Thriller,3056.0,Oxygen (1999)
2988,,,,,1,,,,,,,,,,,,,,Comedy,3057.0,Where's Marlowe? (1999)
2989,,,,,,,,,,,1,,,,1,,,,Horror|Sci-Fi,3058.0,"Ape, The (1940)"
2990,,,,,,,,1,,,,,,,,,,,Drama,3059.0,British Intelligence (1940)
2991,,,,,1,,,1,,,,,,,,,,,Comedy|Drama,3060.0,"Commitments, The (1991)"
2992,,,,,1,,,,,,,1,,,,,,,Comedy|Musical,3061.0,Holiday Inn (1942)
2993,1,,,,,,,1,,,,,,,,,1,,Action|Drama|War,3062.0,"Longest Day, The (1962)"
2994,,,,,,,,,,,,,,,,1,,,Thriller,3063.0,Poison Ivy (1992)
2995,,,,,,,,,,,,,,,,1,,,Thriller,3064.0,Poison Ivy: New Seduction (1997)
2996,,,,,,,,1,,,,,,,,,,,Drama,3065.0,Ten Benny (1997)
2997,,,,,,,,,,,,,,,,,1,,War,3066.0,Tora! Tora! Tora! (1970)
2998,,,,,1,,,1,,,,,,,,,,,Comedy|Drama,3067.0,Women on the Verge of a Nervous Breakdown (1988)
2999,,,,,,,,1,,,,,,,,,,,Drama,3068.0,"Verdict, The (1982)"
3000,,,,,,,,1,,,,,,,,,,,Drama,3069.0,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972)"
3001,,1,,,1,,,,,,,,,,1,,,,Adventure|Comedy|Sci-Fi,3070.0,"Adventures of Buckaroo Bonzai Across the 8th Dimension, The (1984)"
3002,,,,,,,,1,,,,,,,,,,,Drama,3071.0,Stand and Deliver (1987)
3003,,,,,1,,,,,,,,,,,,,,Comedy,3072.0,Moonstruck (1987)
3004,,,,,,,,1,,,,,,1,,,,,Drama|Romance,3073.0,"Sandpiper, The (1965)"
3005,,,,,,,,,,,,,,,,,,1,Western,3074.0,Jeremiah Johnson (1972)
3006,,,,,,,,,,,,,,,,1,,,Thriller,3075.0,Repulsion (1965)
3007,,,,,1,,,,,,,,,,,,,,Comedy,3076.0,Irma la Douce (1963)
3008,,,,,,,1,,,,,,,,,,,,Documentary,3077.0,42 Up (1998)
3009,,,,,,,,1,,,,,,,,,,,Drama,3078.0,Liberty Heights (1999)
3010,,,,,,,,1,,,,,,,,,,,Drama,3079.0,Mansfield Park (1999)
3011,,,,,,,,1,,,,,,,1,,,,Drama|Sci-Fi,3080.0,"Goodbye, 20th Century (Zbogum na dvadesetiot vek) (1998)"
3012,,,,,,,,,,,1,,,1,,,,,Horror|Romance,3081.0,Sleepy Hollow (1999)
3013,1,,,,,,,,,,,,,,,1,,,Action|Thriller,3082.0,"World Is Not Enough, The (1999)"
3014,,,,,1,,,1,,,,,,,,,,,Comedy|Drama,3083.0,All About My Mother (Todo Sobre Mi Madre) (1999)
3015,,,,,,,1,,,,,,,,,,,,Documentary,3084.0,Home Page (1999)
3016,,,,,,,,,,,1,,,,,,,,Horror,3085.0,"Living Dead Girl, The (La Morte Vivante) (1982)"
3017,,,,,1,,,,,,,,,,,,,,Comedy,3086.0,March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland) (1934)
3018,,,,,1,,,,,,,,,,,,,,Comedy,3087.0,Scrooged (1988)
3019,,,,,1,,,,,,,,,,,,,,Comedy,3088.0,Harvey (1950)
3020,,,,,,,,1,,,,,,,,,,,Drama,3089.0,"Bicycle Thief, The (Ladri di biciclette) (1948)"
3021,,,,,,,,1,,,,,,,,,,,Drama,3090.0,Matewan (1987)
3022,,,,,,,,1,,,,,,,,,1,,Drama|War,3091.0,Kagemusha (1980)
3023,,,,,,,,1,,,,,,,,,,,Drama,3092.0,Chushingura (1962)
3024,,,,,,,,1,,,,,,,,,,1,Drama|Western,3093.0,McCabe & Mrs. Miller (1971)
3025,,,,,,,,1,,,,,,1,,,,,Drama|Romance,3094.0,Maurice (1987)
3026,,,,,,,,1,,,,,,,,,,,Drama,3095.0,"Grapes of Wrath, The (1940)"
3027,,,,,1,,,,,,,,,,,,,,Comedy,3096.0,My Man Godfrey (1957)
3028,,,,,1,,,,,,,,,1,,,,,Comedy|Romance,3097.0,"Shop Around the Corner, The (1940)"
3029,,,,,,,,1,,,,,,,,,,,Drama,3098.0,"Natural, The (1984)"
3030,,,,,1,,,,,,,,,1,,,,,Comedy|Romance,3099.0,Shampoo (1975)
3031,,,,,,,,1,,,,,,,,,,,Drama,3100.0,"River Runs Through It, A (1992)"
3032,,,,,,,,,,,,,,,,1,,,Thriller,3101.0,Fatal Attraction (1987)
3033,,,,,,,,,,,,,,,,1,,,Thriller,3102.0,Jagged Edge (1985)
3034,,,,,,,,1,,,,,,1,,,,,Drama|Romance,3103.0,Stanley & Iris (1990)
3035,1,1,,,1,1,,,,,,,,,,,,,Action|Adventure|Comedy|Crime,3104.0,Midnight Run (1988)
3036,,,,,,,,1,,,,,,,,,,,Drama,3105.0,Awakenings (1990)
3037,,,,,,,,1,,,,,,1,,,,,Drama|Romance,3106.0,Come See the Paradise (1990)
3038,1,,,,,,,1,,,,,,,,,,,Action|Drama,3107.0,Backdraft (1991)
3039,,,,,1,,,1,,,,,,1,,,,,Comedy|Drama|Romance,3108.0,"Fisher King, The (1991)"
3040,,,,,,,,1,,,,,,,,,,,Drama,3109.0,"River, The (1984)"
3041,,,,,,,,1,,,,,,,,,,,Drama,3110.0,Country (1984)
3042,,,,,,,,1,,,,,,,,,,,Drama,3111.0,Places in the Heart (1984)
3043,,,,,,,,1,,,,,,,,,,,Drama,3112.0,'Night Mother (1986)
3044,1,,,,,,,,,,,,,,,1,,,Action|Thriller,3113.0,End of Days (1999)
3045,,,1,1,1,,,,,,,,,,,,,,Animation|Children's|Comedy,3114.0,Toy Story 2 (1999)
3046,,,,,,,,1,,,,,,,,,,,Drama,3115.0,Flawless (1999)
3047,,,,,,,,1,,,,,,,,,,,Drama,3116.0,Miss Julie (1999)
3048,,,,,,,,1,,,,,,1,,,1,,Drama|Romance|War,3117.0,Ride with the Devil (1999)
3049,,,,,,,,1,,,,,,,,,,,Drama,3118.0,Tumbleweeds (1999)
3050,,,,,,,,,,,1,,,,,,,,Horror,3119.0,Bay of Blood (Reazione a catena) (1971)
3051,,,,,1,,,,,,,,,,,,,,Comedy,3120.0,"Distinguished Gentleman, The (1992)"
3052,,,,,,,,,,1,,,,,,,,,Film-Noir,3121.0,"Hitch-Hiker, The (1953)"
3053,,,,,,,,1,,,,,,1,,,,1,Drama|Romance|Western,3122.0,Santa Fe Trail (1940)
3054,,,,,1,,,,,,,,,,,,,,Comedy,3123.0,Spring Fever USA (a.k.a. Lauderdale) (1989)
3055,,,,,1,,,1,,,,,,,,,,,Comedy|Drama,3124.0,Agnes Browne (1999)
3056,,,,,,,,1,,,,,,,,,,,Drama,3125.0,"End of the Affair, The (1999)"
3057,,,,,,,,1,,,,,,,,,,,Drama,3126.0,"End of the Affair, The (1955)"
3058,,,,,,,,1,,,,,,,,,,,Drama,3127.0,Holy Smoke (1999)
3059,,,,,,,,1,,,,,,,,,,,Drama,3128.0,"Map of the World, A (1999)"
3060,,,,,1,,,1,,,,,,,,,,,Comedy|Drama,3129.0,Sweet and Lowdown (1999)
3061,,,,,1,,,,,,,,,,,,,,Comedy,3130.0,Bonfire of the Vanities (1990)
3062,,,,,1,,,,,,,,,,,,,,Comedy,3131.0,Broadway Damage (1997)
3063,,,,,1,,,,,,,,,,,,,,Comedy,3132.0,Daddy Long Legs (1919)
3064,,,,,1,,,,,,,,,,,,,,Comedy,3133.0,Go West (1925)
3065,,,,,,,,1,,,,,,,,,1,,Drama|War,3134.0,"Grand Illusion (Grande illusion, La) (1937)"
3066,,,,,,,,1,,,,,,,,,,,Drama,3135.0,"Great Santini, The (1979)"
3067,,,,,,,1,,,,,,,,,,,,Documentary,3136.0,"James Dean Story, The (1957)"
3068,1,,,,,,,,,,,,,,,,1,,Action|War,3137.0,"Sea Wolves, The (1980)"
3069,,,,,,,,1,,,,,,,,,,,Drama,3138.0,Stealing Home (1988)
3070,1,1,,,,,,,,,,,,,,,,,Action|Adventure,3139.0,Tarzan the Fearless (1933)
3071,,,,,1,,,,,,,,,,,,,,Comedy,3140.0,"Three Ages, The (1923)"
3072,,,,,,,,1,,,,,,,,,,,Drama,3141.0,"Two Jakes, The (1990)"
3073,,,,,,,1,,,,,1,,,,,,,Documentary|Musical,3142.0,U2: Rattle and Hum (1988)
3074,,,,,,,,1,,,,,,,,,1,,Drama|War,3143.0,Hell in the Pacific (1968)
3075,,,,,1,,,,,,,,,1,,,,,Comedy|Romance,3144.0,"Glass Bottom Boat, The (1966)"
3076,,,,,,,,1,,,,,,,,,,,Drama,3145.0,"Cradle Will Rock, The (1999)"
3077,,,,,1,,,,,,,,,,,,,,Comedy,3146.0,Deuce Bigalow: Male Gigolo (1999)
3078,,,,,,,,1,,,,,,,,1,,,Drama|Thriller,3147.0,"Green Mile, The (1999)"
3079,,,,,,,,1,,,,,,,,,,,Drama,3148.0,"Cider House Rules, The (1999)"
3080,,,,,,,,,,,,,1,,,,,,Mystery,3149.0,Diamonds (1999)
3081,,,,,,,,1,,,,,,,,,,,Drama,3150.0,"War Zone, The (1999)"
3082,,,,,,1,,1,,,,,1,,,,,,Crime|Drama|Mystery,3151.0,"Bat Whispers, The (1930)"
3083,,,,,,,,1,,,,,,,,,,,Drama,3152.0,"Last Picture Show, The (1971)"
3084,1,1,,,,,,,1,,,,,,,,,,Action|Adventure|Fantasy,3153.0,"7th Voyage of Sinbad, The (1958)"
3085,,,,,,,,1,,,,,,,,,1,,Drama|War,3154.0,Blood on the Sun (1945)
3086,,,,,,,,1,,,,,,1,,,,,Drama|Romance,3155.0,Anna and the King (1999)
3087,,,,,1,,,1,,,,,,,1,,,,Comedy|Drama|Sci-Fi,3156.0,Bicentennial Man (1999)
3088,,,,1,1,,,,,,,,,,,,,,Children's|Comedy,3157.0,Stuart Little (1999)
3089,,,,,,,,1,,,,,,,,,,,Drama,3158.0,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)"
3090,,,1,1,,,,,,,,1,,,,,,,Animation|Children's|Musical,3159.0,Fantasia 2000 (1999)
3091,,,,,,,,1,,,,,,,,,,,Drama,3160.0,Magnolia (1999)
3092,,,,,,,,1,,,,,,,,,,,Drama,3161.0,Onegin (1999)
3093,,,,,1,,,1,,,,,,,,,,,Comedy|Drama,3162.0,Simpatico (1999)
3094,,,,,,,,1,,,,,,,,,,,Drama,3163.0,Topsy-Turvy (1999)
3095,,,,,,,,1,,,,,,,,,,,Drama,3164.0,"Alley Cats, The (1968)"
3096,1,,,,,,,1,,,,,,,,,,,Action|Drama,3165.0,Boiling Point (1993)
3097,,1,,,,,,,,,,,,,,,,,Adventure,3166.0,Brenda Starr (1989)
3098,,,,,,,,1,,,,,,,,,,,Drama,3167.0,Carnal Knowledge (1971)
3099,,1,,,,,,1,,,,,,,,,,,Adventure|Drama,3168.0,Easy Rider (1969)
3100,,,,,,,,1,,,,,,,,,,,Drama,3169.0,"Falcon and the Snowman, The (1984)"
3101,,,,,,,,,,,,,,,,,,1,Western,3170.0,Hi-Yo Silver (1940)
3102,,,,,,,,1,,,,,,,,,,,Drama,3171.0,Room at the Top (1959)
3103,,1,,,,,,,,,,,,,,,,,Adventure,3172.0,Ulysses (Ulisse) (1954)
3104,,,,,,,,1,,,,,,,,,,,Drama,3173.0,Any Given Sunday (1999)
3105,,,,,1,,,1,,,,,,,,,,,Comedy|Drama,3174.0,Man on the Moon (1999)
3106,,1,,,1,,,,,,,,,,1,,,,Adventure|Comedy|Sci-Fi,3175.0,Galaxy Quest (1999)
3107,,,,,,,,1,,,,,1,,,1,,,Drama|Mystery|Thriller,3176.0,"Talented Mr. Ripley, The (1999)"
3108,,,,,1,,,,,,,,,,,,,,Comedy,3177.0,Next Friday (1999)
3109,,,,,,,,1,,,,,,,,,,,Drama,3178.0,"Hurricane, The (1999)"
3110,,,,,,,,1,,,,,,,,,,,Drama,3179.0,Angela's Ashes (1999)
3111,,,,,1,,,1,,,,,,,,,,,Comedy|Drama,3180.0,Play it to the Bone (1999)
3112,,,,,,,,1,,,,,,,,,,,Drama,3181.0,Titus (1999)
3113,,,,,,,1,,,,,,,,,,,,Documentary,3182.0,Mr. Death: The Rise and Fall of Fred A. Leuchter Jr. (1999)
3114,,,,,,,,1,,,,,,,,,,,Drama,3183.0,"Third Miracle, The (1999)"
3115,1,,,,1,1,,1,,,,,,,,,,,Action|Comedy|Crime|Drama,3184.0,Montana (1998)
3116,,,,,,,,1,,,,,,,,,,,Drama,3185.0,Snow Falling on Cedars (1999)
3117,,,,,,,,1,,,,,,,,,,,Drama,3186.0,"Girl, Interrupted (1999)"
3118,,,,,,,,1,,,,,,,,,,,Drama,3187.0,Trans (1998)
3119,,,,,,,1,,,,,,,,,,,,Documentary,3188.0,"Life and Times of Hank Greenberg, The (1998)"
3120,,,,,1,,,,,,,,,,,,,,Comedy,3189.0,My Dog Skip (1999)
3121,,1,,,,,,,,,,,,,1,,,,Adventure|Sci-Fi,3190.0,Supernova (2000)
3122,,,,,,,,1,,,,,,,,,,,Drama,3191.0,"Quarry, The (1998)"
3123,,,,,,,,1,,,,,,,,,,,Drama,3192.0,"Terrorist, The (Malli) (1998)"
3124,,,,,,,1,,,,,,,,,,,,Documentary,3193.0,Creature (1999)
3125,,,,,,,,1,,,,,,,,,,,Drama,3194.0,"Way We Were, The (1973)"
3126,,,,,,,,1,,,,,,,,,,,Drama,3195.0,Tess of the Storm Country (1922)
3127,,,,,,,,1,,,,,,,,,1,,Drama|War,3196.0,Stalag 17 (1953)
3128,1,,,,,,,,,,,,,,,,,,Action,3197.0,"Presidio, The (1988)"
3129,,,,,,,,1,,,,,,,,,,,Drama,3198.0,Papillon (1973)
3130,,,,,1,,,,,,,1,,1,,,,,Comedy|Musical|Romance,3199.0,Pal Joey (1957)
3131,,,,,1,,,1,,,,,,,,,,,Comedy|Drama,3200.0,"Last Detail, The (1973)"
3132,,,,,,,,1,,,,,,,,,,,Drama,3201.0,Five Easy Pieces (1970)
3133,,,,,,,,1,,,,,,,,,,,Drama,3202.0,Even Dwarfs Started Small (Auch Zwerge haben klein angefangen) (1971)
